UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month,text,label
4034,48986,"California, USA",16-03-2020,With the Coronavirus going out and shopping for groceries might not be the best Check out this list of great online alternatives that deliver right to your door,Positive,3,With the Coronavirus going out and shopping for groceries might not be the best Check out this list of great online alternatives that deliver right to your door,2
25389,70341,"New Delhi, India",25-03-2020,"#Coronavirus #impact: $45 billion of discretionary #spending may be #LockedDown 
#COVID19 #consumer
https://t.co/5qbUSRB6P2 https://t.co/6JJhdFJFby",Neutral,3,"Coronavirus impact: $45 billion of discretionary spending may be LockedDown 
COVID19 consumer
url url",1
10842,55794,Fiji,19-03-2020,Covid-19 panic shopping frenzy..Namaka Maxvalue Supermarket. Panic kicking in. https://t.co/wnnuuA50pN,Extremely Negative,3,Covid-19 panic shopping frenzy..Namaka Maxvalue Supermarket. Panic kicking in. url,0
14376,59328,Fort walton beach FL,20-03-2020,@CityofCrestview a bunch of us have emailed WEAR news about high gas prices. We wonÂt stop until the city does something during this crisis. #Covid_19,Negative,3,a bunch of us have emailed WEAR news about high gas prices. We wonÂt stop until the city does something during this crisis. Covid_19,0
17563,62515,"Amsterdam, The Netherlands",21-03-2020,"With #coronavirus, a consumer version of these magical mirrors would sell like hotcakes. https://t.co/WfsBeAeI85",Positive,3,"With coronavirus, a consumer version of these magical mirrors would sell like hotcakes. url",2
21039,65991,"163 Fountain St, Branson, MO",23-03-2020,The immensity of human stupidity In times of 19 some show what they re really made of I can only hope this Missouri earthling will be soon visited by the lovely Karma,Positive,3,The immensity of human stupidity In times of 19 some show what they re really made of I can only hope this Missouri earthling will be soon visited by the lovely Karma,2
27227,72179,Dream world ,26-03-2020,I went to Walmart to buy ? and it was sold out ? #walmart #toiletpaper #tortilla #shopping #coronavirus https://t.co/8kYJVB3pOI,Neutral,3,I went to Walmart to buy ? and it was sold out ? walmart toiletpaper tortilla shopping coronavirus url,1
19401,64353,Ireland,22-03-2020,"Subscriber only: Demand for prime cattle is on the rise, as retailers react to the surge in fresh beef sales throughout the UK caused by the COVID-19 virus.
https://t.co/0LJkSqYV7z",Positive,3,"Subscriber only: Demand for prime cattle is on the rise, as retailers react to the surge in fresh beef sales throughout the UK caused by the COVID-19 virus.
url",2
25087,70039,LONDON,25-03-2020,of the day Are you easily finding the basics in your local supermarket Please amp for better sampling,Extremely Positive,3,of the day Are you easily finding the basics in your local supermarket Please amp for better sampling,2
20189,65141,"Dallas & Austin, Texas, yÂall",22-03-2020,Had to do it. CouldnÂt be helped. ??????#coronavirus #COVID19 #ToiletPaperApocalypse #toiletpaper @MitchFromTexas https://t.co/Nbe4kUfA6E,Neutral,3,Had to do it. CouldnÂt be helped. ??????coronavirus COVID19 ToiletPaperApocalypse toiletpaper  url,1
9090,54042,"California, USA",18-03-2020,"Harris hadn't need to sit down on a toilet since being sick with #coronavirus. 
#StopPanicBuying toilet papers!
https://t.co/vsP6Jh2Vr0",Negative,3,"Harris hadn't need to sit down on a toilet since being sick with coronavirus. 
StopPanicBuying toilet papers!
url",0
21603,66555,United States,23-03-2020,prices tumbled as Trump spoke during the They heard what we all heard an Emperor with No Clothes,Negative,3,prices tumbled as Trump spoke during the They heard what we all heard an Emperor with No Clothes,0
23224,68176,"Helotes, TX",24-03-2020,Who else out there is only showing up to work because of the free toilet paper? #toiletpaper #covid19 #coronavirus #branchcovidian,Positive,3,Who else out there is only showing up to work because of the free toilet paper? toiletpaper covid19 coronavirus branchcovidian,2
28516,73468,"Burlington,VT",27-03-2020,The #Coronavirus is pummeling gas prices nationwide. https://t.co/1JfQcUdooj https://t.co/7G1nalSpXw,Neutral,3,The Coronavirus is pummeling gas prices nationwide. url url,1
5788,50740,Johor Baharu,17-03-2020,Covid 19 at Shopping mall or supermarket meanwhile me prepare something to be ready kahahahh https://t.co/YMWbGR50as,Positive,3,Covid 19 at Shopping mall or supermarket meanwhile me prepare something to be ready kahahahh url,2
8690,53642,"Johore, Malaysia",18-03-2020,"Covid-19
Yesterday: 553
Today : 790

CONGRATULATIONS TO EVERYONE WHO IS PANIC BUYING AT SUPERMARKET AND GATHERING AT TBS AND OTHER BUS TERMINAL?????",Positive,3,"Covid-19
Yesterday: 553
Today : 790

CONGRATULATIONS TO EVERYONE WHO IS PANIC BUYING AT SUPERMARKET AND GATHERING AT TBS AND OTHER BUS TERMINAL?????",2
27970,72922,"New York, NY",26-03-2020,3 Set Clorox Disinfecting Sanitizer Can 4 Pack 900 Count Total https://t.co/GRtoRumpvT #coronavirus #covid_19 #covid19 https://t.co/f8getLlD3l,Neutral,3,3 Set Clorox Disinfecting Sanitizer Can 4 Pack 900 Count Total url coronavirus covid_19 covid19 url,1
26076,71028,SocialMedia RedCarpet #Influencer ? ? ?,25-03-2020,#Restaurant Suppliers Are Opening Up to the Public to Keep Their Businesses Alive https://t.co/h7q6WLbouO via @Eater #coronavirus,Positive,3,Restaurant Suppliers Are Opening Up to the Public to Keep Their Businesses Alive url via  coronavirus,2
9324,54276,"Lucknow, India",19-03-2020,PM asks people to avoid panic buying says they should not hoard essential items like food and medicine  ,Negative,3,PM asks people to avoid panic buying says they should not hoard essential items like food and medicine,0
11172,56124,"England,Wales,Endor,Somerset.",19-03-2020,Strange times Sad times We can be our own worst enemy or our own saviour,Extremely Negative,3,Strange times Sad times We can be our own worst enemy or our own saviour,0
21420,66372,SÃ£o luis-Ma,23-03-2020,"?Covid-19 and Surging Face Mask Prices, GIF vs. JIF, and More News
?https://t.co/wIrdEv4NJf
#news #tech #computer #game #live #business #news #covid-19 #gif #techintwo
https://t.co/wIrdEv4NJf",Neutral,3,"?Covid-19 and Surging Face Mask Prices, GIF vs. JIF, and More News
?url
news tech computer game live business news covid-19 gif techintwo
url",1
20439,65391,"England, United Kingdom",22-03-2020,"Just found this little gem ?
https://t.co/GikozTLaC8
We donÂt have enough! ??

#toiletpaper #coronavirus #Covid_19 #toiletpapercrisis #COVIDIOT",Neutral,3,"Just found this little gem ?
url
We donÂt have enough! ??

toiletpaper coronavirus Covid_19 toiletpapercrisis COVIDIOT",1
9873,54825,United States,19-03-2020,"Episode Five: Consumer Choice, Alternatives &amp; COVID-19 | via Cattle and Coffee https://t.co/aZyF1UisBx #agchat",Neutral,3,"Episode Five: Consumer Choice, Alternatives &amp; COVID-19 | via Cattle and Coffee url agchat",1
8052,53004,PSN: ArcaMonolith,18-03-2020,"Honestly, I'm not worried about catching the #coronavirus I'm more worried about starving to death due to every inconsiderate arsehole panic buying all the food.",Extremely Negative,3,"Honestly, I'm not worried about catching the coronavirus I'm more worried about starving to death due to every inconsiderate arsehole panic buying all the food.",0
18289,63241,south wales,21-03-2020,WhoÂs pissed off with the supermarket shelf emptying scum bags #Covid_19,Extremely Negative,3,WhoÂs pissed off with the supermarket shelf emptying scum bags Covid_19,0
4445,49397,"Los Angeles, CA",16-03-2020,panic buying after first infection of covid-19 in the USA @nytimestech #COVID19 https://t.co/S2SH0fGGtP https://t.co/d4I5tFNHe0,Negative,3,panic buying after first infection of covid-19 in the USA  COVID19 url url,0
18793,63745,"Washington, DC",22-03-2020,Wonder why people are hoarding #toiletpaper?  ItÂs because they stock up on stuff like this #coronavirus #QuaratineLife https://t.co/UbUsIcvn4M,Positive,3,Wonder why people are hoarding toiletpaper?  ItÂs because they stock up on stuff like this coronavirus QuaratineLife url,2
29252,74204,Washington,31-03-2020,A weird consequence of the #coronavirus pandemic? Food waste is on the rise. HereÂs how you can help reverse that. https://t.co/zTgrnbij3C,Negative,3,A weird consequence of the coronavirus pandemic? Food waste is on the rise. HereÂs how you can help reverse that. url,0
23008,67960,San Francisco Bay Area,24-03-2020,Trump We ll see what happens Are you serious That ain t convincing people lives in fear because of no job security no money and you CAN T even find   in you local grocery STORE  ,Negative,3,Trump We ll see what happens Are you serious That ain t convincing people lives in fear because of no job security no money and you CAN T even find   in you local grocery STORE,0
17999,62951,Nigeria,21-03-2020,"In the wake of the coronavirus (COVID-19) pandemic, a lot of businesses have been negatively affected. While some have suspended operations......
https://t.co/2nVPpgerDT https://t.co/ZG8E03yphN",Negative,3,"In the wake of the coronavirus (COVID-19) pandemic, a lot of businesses have been negatively affected. While some have suspended operations......
url url",0
22048,67000,"Kansas, USA",23-03-2020,"Somebody at my work is being tested for #coronavirus and we still have to work. Not healthcare, not a grocery store, and not a pharmacy. #SocialDistance #wtf",Neutral,3,"Somebody at my work is being tested for coronavirus and we still have to work. Not healthcare, not a grocery store, and not a pharmacy. SocialDistance wtf",1
8809,53761,"Columbia, TN",18-03-2020,"With the business climate dealing with uncertainty across the country, some local businesses are finding new ways to reach their consumer base.
https://t.co/Cy4OZAamrA https://t.co/5IbRbuBeXH",Negative,3,"With the business climate dealing with uncertainty across the country, some local businesses are finding new ways to reach their consumer base.
url url",0
27168,72120,"Las Vegas, Nevada",26-03-2020,"Twisted Prank? Woman purposely coughed on $35,000 worth of food at a supermarket in Pennsylvania #8NN #covid19 #coronavirus https://t.co/Lr2TnTB0aR",Positive,3,"Twisted Prank? Woman purposely coughed on $35,000 worth of food at a supermarket in Pennsylvania 8NN covid19 coronavirus url",2
12226,57178,United States,19-03-2020,"Finally found enough toilet tissue to last a few months??i been going to target, Walmart, and costo for the past few days and stocked up. #coronavirus #stockup",Neutral,3,"Finally found enough toilet tissue to last a few months??i been going to target, Walmart, and costo for the past few days and stocked up. coronavirus stockup",1
22061,67013,?u?pd,23-03-2020,"Shout-out to @Petco 375 E Altamonte Dr Suite 1100, Altamonte Springs, FL 32701

The only retail store taking #COVID19 seriously
#petco #Coronavirus",Negative,3,"Shout-out to  375 E Altamonte Dr Suite 1100, Altamonte Springs, FL 32701

The only retail store taking COVID19 seriously
petco Coronavirus",0
12346,57298,"West Midlands, England",19-03-2020,People are going crazy out there plus Asian supermarkets double their prices on the meat and chicken and vegetables cause of the Coronavirus #coronavirus #covid19UK,Negative,3,People are going crazy out there plus Asian supermarkets double their prices on the meat and chicken and vegetables cause of the Coronavirus coronavirus covid19UK,0
12587,57539,Earth,20-03-2020,Fuel prices have dropped by almost 40 sen starting tomorrow,Neutral,3,Fuel prices have dropped by almost 40 sen starting tomorrow,1
