UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment,month
16054,61006,somewhere only we know,21-03-2020,The retail price of a 200 ml bottle of will not exceed Rs 100 These prices will be applicable throughout the country till June 30 2020,Neutral,3
20951,65903,Tameside & Stockport / London,23-03-2020,Supermarket Information during COVID 19 below ,Neutral,3
15695,60647,NY State of Mind,20-03-2020,@NYGovCuomo I got to go to my Coronavirus filled grocery store before it closes. #closeeverything #coronavirus #stopgoingtothestore #shutdownNYS,Neutral,3
15162,60114,"Granada, Spain",20-03-2020,"The supermarket was fully stocked(ish), theres even toilet paper...but absolutely no wine!!! How am I going to get through this without wine? #Covid_19 #Spain #MeQuedoEnCasa https://t.co/ta0ZEH7zsT",Negative,3
18320,63272,"S Yorkshire, England",21-03-2020,"@AltNewsMedia Not too bad in Doncaster either - smaller shops like McColls still OK for bread, milk, etc at usual prices. Inclined to give supermarkets wide berth now. #CoronaCrisis",Extremely Positive,3
7350,52302,"St. Louis, MO",18-03-2020,"When you take #Covid19 precautions, you get through the grocery store rather fast because absolutely no one wants to come near you. #STL #coronavirus https://t.co/xWtfKkhJlG",Negative,3
4693,49645,St. Louis,17-03-2020,LIVE at the Lemay Schnucks Thank you to all the grocery store workers that are on the front lines right now We are all thankful for you,Extremely Positive,3
25858,70810,"Nazareth, Pa USA",25-03-2020,Has @CDCgov released any reports of #coronavirus transmission through direct eye contact?? Walking through Giant Supermarket and everybody avoiding eye contact.,Negative,3
28712,73664,,27-03-2020,#Gold Prices Steady Despite Increased #Coronavirus Stimulus Hopes $GLD $OIL https://t.co/AlSbVlrpbg,Negative,3
7144,52096,"New York, NY",18-03-2020,"Data on Digital Creative, Media Consumption and Consumer Confidence During Covid-19 Crisis: https://t.co/0RCxYJRf0e",Positive,3
10025,54977,,19-03-2020,York Region face uncertainty as panic buying leaves store shelves empty,Extremely Negative,3
16245,61197,"Gda?sk, Polska",21-03-2020,"What the fuck is toilet paper?!????
#2050 #Covid_19 #CoronavirusPandemic #toiletpaper #tissuepaperchallenge #tissuepaperchallenge #ToiletPaperApocalypse #coronavirus #Corona https://t.co/pAYAbVjIfu",Negative,3
22579,67531,,23-03-2020,"To the hoarders : Your internet connection can also go down. Download all the online content now. You may need it for your survival.
#StopPanicBuying #COVID?19  #coronavirus",Neutral,3
22392,67344,"Johannesburg, South Africa",23-03-2020,"Covid-19: Avoid temptation to borrow money, buy food and stock up: https://t.co/vHVv2jlqq5",Negative,3
15788,60740,Raleigh,20-03-2020,"Went to grocery store for the first time in a week, bizarre experience. Empty shelves everywhere no eggs, chicken, beef, or milk. Whats it going to be like in a week? #Coronavirus",Negative,3
22303,67255,"Branson, MO",23-03-2020,Going to the grocery store right now is kinda like running to the cornucopia in the hunger games. Yall betta settle down. #CoronaVirus #WhatDistrictIsTheMidwest #StepAwayFromThePeanutButterKaren,Positive,3
19653,64605,Philadelphia,22-03-2020,"You know what's fun? Dealing with old suburban white people giving me the awkward eye at the grocery store. Like, mother fucker, I dont want to be around you either...

#coronavirus #COVID19",Positive,3
22039,66991,Melbourne,23-03-2020,This is 45 years old and achieves complete perfection in 2020. https://t.co/px1FUu47Ma #coronavirus #toiletpaper,Positive,3
24662,69614,"Agawam, MA",25-03-2020,With new state guidelines on how grocery store employees can interact with the public..stop yelling at workers because deli items are grab and go you ? ! Rant over. #coronavirus #BeKind,Negative,3
23941,68893,"Des Moines, IA",24-03-2020,"There are signs that the U.S. government response to the #coronavirus pandemic may be close to ending, but the #pandemic itself is not likely to end for some time.? https://t.co/7INWLE6eTd",Neutral,3
28455,73407,,27-03-2020,That moment when you wish you owned a grocery store 19,Positive,3
14554,59506,,20-03-2020,my nan lives in Spain and she went to the supermarket and filmed a little vlog and look at her ?? #SpainCoronaVirus #CoronaCrisis #lockdown https://t.co/e2bRNE1s1A,Neutral,3
13586,58538,"Berlin, Germany",20-03-2020,"Some grocery store chains have special opening hours just for elderly people. A good idea??? 
#CoronaCrisis",Extremely Positive,3
11393,56345,,19-03-2020,"Gas Prices Dropping: #Coronavirus 

https://t.co/bnGuqW9sZI",Neutral,3
17281,62233,,21-03-2020,"First time Ive properly gone the supermarket for food.

What an absolute disgusting country we live in.

#Covid_19",Negative,3
19416,64368,Planet Earth,22-03-2020,Obit: They died with the cleanest of bottoms. #covid19 stupidity (avoid crowds = number 1 priority) #coronavirus #SARSCoV2  #toiletpaper https://t.co/Fytff7MCSs,Extremely Negative,3
28356,73308,,26-03-2020,Kind of sad today.  I went to the grocery store today.  It's Day 12.  It feels like we live in a 3rd world country. ? #coronavirus #coronasad,Negative,3
13545,58497,"Toronto, Ontario",20-03-2020,"Online grocery shopping has become more like fantasy football. My wife has been tinkering with the line-up for days.

#HamOnt #CoronaCrisis #Covid_19",Positive,3
10358,55310,France,19-03-2020,"@3DAdept 
Low-cost open source ventilator 
#3D #COVID19 #Coronavirus 
https://t.co/gRKS02s5dj",Negative,3
31430,76382,"New York, NY",03-04-2020,"Hey local grocery store. I feel you. It's not great right now, but we will stick together and live through it. I promise. ????? #covidcookery #covid_19 #corona https://t.co/pYCT5o2MXS",Positive,3
8204,53156,,18-03-2020,"Can we get a huge bonus for emergency service employees, grocery store employees and others who supply us? #coronavirus",Positive,3
23951,68903,"Hyderabad, India",24-03-2020,Hyderabad Corona patients now demand non veg food,Negative,3
24219,69171,News & Bible verses USA,25-03-2020,Cuomo's Prison Workers Say They're Not Actually Making Hand Sanitizer https://t.co/WZKyfPq4nH via @vice #coronavirus #covid19,Extremely Negative,3
3886,48838,"Windsor, Ontario, Canada.",16-03-2020,"...at this time, our distillery remains in operation, but we will not be offering public tours or hosting functions or events. Our retail store is also closed...""
https://t.co/lYZg2kfsm0",Neutral,3
23862,68814,Vancouver,24-03-2020,Finally.......I found some TP! Took a few days. #toiletpaper #ToiletPaperPanic #Vancouver #COVID19 #coronavirus https://t.co/QdeZyaZuAF,Neutral,3
20234,65186,"Grapevine, TX",22-03-2020,"Aint that the truth... ?
#coronavirus #COVID19 #toiletpaper https://t.co/IT4KqgGfyI",Positive,3
4015,48967,"Townsend, TN",16-03-2020,There will be casualties Retail store closures in the US could explode because of the from,Neutral,3
9708,54660,"Phoenix, AZ",19-03-2020,Who is protecting grocery store workers from COVID-19? https://t.co/g2dwme3o6q,Neutral,3
11620,56572,land of Alligators& Rednecks,19-03-2020,"Front line workers taking the risk during Covid-19 include grocery store workers. This should be acknowledged in all states.

https://t.co/UCQNnl6cLw",Negative,3
17326,62278,"Arkansas, USA",21-03-2020,teenagers run amok  Coughing and spewing spit on fruit and vegetable produce in the grocery store to possibly spread and MURDER people with underlying conditions  Sue the crap out of their parents ,Extremely Negative,3
5182,50134,London,17-03-2020,Coronavirus Incites Panic Buying at Retail Nationwide Restaurant Closures,Negative,3
30908,75860,USA,03-04-2020,Italy s outbreak is two weeks ahead of Britain s and its property market is similar to ours Here s what we can learn  ,Neutral,3
22053,67005,"London, England",23-03-2020,Queuing for online shopping nowadays... #StayAtHomeSaveLives #coronavirus #COVIDIOTS https://t.co/wEzECmgSkf,Neutral,3
7351,52303,"Boston, MA",18-03-2020,Universal Pictures to make its movies available at home on the same day they are released in theaters worldwide responding to changing consumer behavior as spreads,Neutral,3
26523,71475,"Galway, Ireland",25-03-2020,"Its started. After panic buying and still going on in places, now this. COVID-19 has not affected the food availability. #COVID19 #COVIDIDIOTS #foodwaste https://t.co/kVXJknWZWI",Negative,3
31058,76010,kurnool,03-04-2020,World food prices drop as clamps down on demand,Negative,3
31269,76221,Gulf Publishing Company,03-04-2020,"GLOBAL #LNG-Asian prices drop to record low as #coronavirus slams gas demand
Read More: https://t.co/Q08afY2R03
#oott",Negative,3
24978,69930,Fredericton,25-03-2020,New Brunswick food banks bracing for double demand amid COVID-19 outbreak: https://t.co/y6RzPLKfF5 https://t.co/2Ofsxzu6O1,Negative,3
7861,52813,"Nashville, TN",18-03-2020,"Another reminder that @BradPaisley &amp; @Kimwilliamspais are THE BEST! @WKRN
?? ? 
https://t.co/G2BGz3rlpy",Extremely Positive,3
23606,68558,,24-03-2020,American Airlines : Adjusts Food and Lounge Service in Response to COVID-19 #AmericanAirlines #Stock #MarketScreener https://t.co/5fD6wwiibR https://t.co/LgNcLVzDqJ,Neutral,3
8904,53856,Delhi,18-03-2020,"The British pound fell to its lowest level in 35 years against the #American American dollar, and oil prices tumbled.
#UK #pound #CoronaVirusUpdate #dollar #COVID2019 https://t.co/SOz4wi0WzN",Negative,3
15709,60661,"near Philadelphia, PA, USA",20-03-2020,"Sorry, but ""church"" and ""synagogue"" do not fall into the same category as ""grocery store,"" ""pharmacy,"" ""hospital"" and ""gas station."" #Quarantine #coronavirus",Neutral,3
15761,60713,Ireland,20-03-2020,"#Spain: Birds have run out of food due to the lockdown so they are following people leaving the supermarkets #COVID19 #Covid_19 #coronapocolypse 

 https://t.co/AQpxZDhLKP",Neutral,3
9233,54185,Perth,19-03-2020,Consumer Protection is warning against scammers taking advantage of people during the COVID-19 pandemic. | @brendancrew https://t.co/U0GNWdfN9r,Negative,3
10011,54963,"Florida, USA",19-03-2020,Our warriors and shelter dogs always need our help to save their lives maybe not from but from and euthanasia It s so sad but so true While you are shopping online help support us with your purchases,Extremely Positive,3
27773,72725,,26-03-2020,I cant stop online shopping ? thanks a lot cOVID-19,Positive,3
22911,67863,,24-03-2020,Prankster arrested for walking around supermarket claiming to have Covid-19 https://t.co/FXA5efLrl1 via @MetroUK,Negative,3
9265,54217,"New Haven, CT",19-03-2020,We spoke with someone from a retail store who says that the feeding frenzy at stores hasn t stopped 9 pallets of Toilet Paper gone in minutes WITH limits Wow Get a grip people,Positive,3
6140,51092,London,17-03-2020,#Coronavirus seriously can people stop buying free from food cause they have already hoarded the other food. People need the free from food due to medical issue. Please stop panic buy there is need.,Positive,3
20954,65906,Cheshire,23-03-2020,Encouraging with our supermarket drive thru   19,Positive,3
21611,66563,"Maryland, USA",23-03-2020,Thank you bitch ass yall some dipshits  #panicbuyers #panicbuying #nofood #COVID19 #coronavirus https://t.co/93o6uyvlKx,Extremely Negative,3
24442,69394,"Enugu, Nigeria",25-03-2020,My Stay safe everyone Keep a proper hygiene wash your hands apply hand sanitizer and social distancing,Extremely Positive,3
24966,69918,"New York, NY",25-03-2020,This is how 3M doubled N95 mask production practically overnight to fight coronavirus https://t.co/2EmzfFLzw3,Negative,3
12677,57629,,20-03-2020,The Community Food Bank of N J seeing increased demand for meals as people laid off because of the need help,Positive,3
25932,70884,"Pune,Maharashtra",25-03-2020,"Will there be a drop in property prices in India due to the Coronavirus outbreak?

https://t.co/cMEuYDTw1F

#KasturiHousing #Pune #RealEstate #Developement #CoronaVirus #Covid19",Negative,3
11997,56949,"Toronto, Canada",19-03-2020,Read this about the COVID scams going around https://t.co/D3Oapnhm0b,Negative,3
26847,71799,"Belfast, Northern Ireland",25-03-2020,Please retweet this message. I am an NHS consultant and we are desperately in need of this equipment. Thank you https://t.co/0hLAjOSjwN,Positive,3
11989,56941,"Philadelphia, PA",19-03-2020,".@TempleUniv Ambler Campus is set to host a drive-thru testing site for #COVID19 for hospital workers, police, paramedics and grocery store workers.
https://t.co/sM6T6nCqSP",Neutral,3
20374,65326,,22-03-2020,"@KagutaMuseveni 
Holding all factors constant, you have barely tackled commodity prices and rent (landlords).
#StayHomeStaySafe 
#COVID?19 
#coronavirus 
#QuaratineLife",Neutral,3
13226,58178,"Boston, MA",20-03-2020,"Supermarket chains are reserving special shopping hours for seniors and others at greater risk of becoming infected with the #coronavirus, @AudioBruce reports: https://t.co/RzFLh9Fw3s",Neutral,3
19832,64784,,22-03-2020,I can't stop worrying for my family and boyfriend. He is working at supermarket ? exposed to virus and different people ? lalo na ngayon 2 confirmed cases of COVID-19 sa Taytay haysss,Negative,3
20411,65363,"Kampala, Uganda",22-03-2020,COVID-19. There is a way how prices of products are increasing minute after minute.,Neutral,3
25404,70356,Alabama,25-03-2020,"Natural disaster = buy milk and bread.
Pandemic = buy all the toilet paper I can get my hands on.  #coronavirus #pandemic #naturaldisaster #toiletpaper",Negative,3
23564,68516,,24-03-2020,Sports Direct hikes online prices after store shutdown,Neutral,3
18860,63812,"Boca Raton, FL",22-03-2020,This week s report examines the dual shocks from COVID 19 and falling oil prices as the has unfolded the team has largely neutralized risk exposures and added duration,Extremely Negative,3
6488,51440,,18-03-2020,Market Basket is the latest Mass grocery store to offer special shopping hours to those 60 considered high risk for the Share with or tag a friend who will want to know,Extremely Positive,3
